"title","date","link","nrec"
"[問卦] 伯朗絲絨奶茶為何很難找？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754060142.A.EFC.html","18.0"
"[問卦] 張員瑛穿這樣不好看嗎？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754058545.A.1AA.html","11.0"
"[新聞] 臭襪強塞女隊員嘴嗆「吐出來就死定了」 南英女籃教練下場出","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754058604.A.A52.html","20.0"
"[新聞] 林濁水留言區開戰！楊蕙如正面對決電爆沈","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754058615.A.451.html","99.0"
"[問卦] 日媒: 70國裡有一半被課15% 而台灣卻是20%","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754058883.A.61D.html","100.0"
"[新聞] 魏如萱才認愛5天！小21歲鮮肉約會舊愛","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754059070.A.F7D.html","40.0"
"[新聞] 關稅20%「民進黨批藍白忙反罷免」　網：","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754059244.A.B23.html","18.0"
"[新聞] 獨／台美談判一定有「法律文件」　雙方代","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754059482.A.A6F.html","18.0"
"[問卦] 突然同意發一萬不覺得毛毛的嗎！","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754057516.A.1A6.html","11.0"
"[新聞] 丹娜絲颱風近一個月 南部仍有廢光電板未","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754057585.A.4B1.html","30.0"
"[問卦] ecfa是糖衣毒藥，那這次關稅是什麼？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754057652.A.08B.html","36.0"
"[問卦] 三、民、自 怎麼都再報台中淹大水呢?","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754057979.A.28A.html","33.0"
"[問卦] 陳進興綁架強姦殺人，換來子孫富貴？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754058365.A.5EE.html","10.0"
"[新聞]網紅砲轟桃捷原民日活動假友善真歧視 結果","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754056921.A.17D.html","13.0"
"[問卦] 美股大跌七百多點是怎了阿不是收一堆關稅","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754057235.A.50D.html","28.0"
"[問卦] O型治國是不是比B型治國強多了？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754057423.A.54C.html","13.0"
"[新聞]大罷免失敗怪「普發1萬」？陳柏惟：還這樣","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754055757.A.3E6.html","100.0"
"[新聞] 家寧遭起訴再發聲！　「極度坦誠就是無","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754056047.A.3B6.html","14.0"
"[新聞] 藍喊「關稅＋匯損」還是32％？綠怒嗆","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754056342.A.4AD.html","11.0"
"[新聞] 823罷免　柯建銘：我們已有背水一戰決心","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754056370.A.C69.html","61.0"
"[新聞] 男玩筋膜槍震肛門上「脆」求救 引醫撻伐","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754054506.A.EE1.html","33.0"
"[新聞] 偷情CEO傳要告Coldplay！千萬身價「人生","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754054694.A.453.html","23.0"
"[新聞] 下車忘打P檔 滑行連環撞......警以為肇逃 女駕駛在後苦追","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754054792.A.839.html","17.0"
"[新聞] 薩爾瓦多修憲總統可無限期連任　在野批","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754055131.A.608.html","60.0"
"[問卦] 有人牛排吃全熟嗎？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754055281.A.B12.html","24.0"
"[問卦] 有一萬元會怎麼花〓〓？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754055295.A.1BA.html","22.0"
"[問卦] 不是成功也不是失敗到底是什麼概念?","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754055380.A.23E.html","10.0"
"[問卦] 男生真的會穿這樣上街嗎= =","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754053426.A.303.html","15.0"
"[新聞] 川普簽行政令 恢復學校「總統體能測試」","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754053578.A.52A.html","19.0"
"[問卦] 把裕隆當祭品是全台共識吧？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754053704.A.17C.html","36.0"
"[問卦] 當年：反黑箱不反服貿？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754053900.A.B83.html","27.0"
"[問卦] 脆熱議：專家稱川普看8/23決定最終關稅","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754054280.A.CBB.html","10.0"
"[問卦] 可以連署郭台銘當談判專家嗎？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754054283.A.50D.html","28.0"
"[新聞] 遊客長白山騎馬被踢傷睪丸：可能不能做","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754052180.A.41D.html","13.0"
"[問卦] 現在可以喊“逐條審查”嗎？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754052364.A.8B7.html","15.0"
"[新聞] 蔡依林破蛋「滿身透明黏液」畫面超震撼　飯店消失20分鐘揭真","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754052394.A.9B3.html","10.0"
"[問卦] 大你20歲的妹子可以嗎= =","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754052574.A.B54.html","15.0"
"Re: [新聞] 關稅20%「台灣未特別吃虧」黃偉哲：短期","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754052999.A.191.html","50.0"
"[問卦] 有沒有長得像賴的AV女優?急~想教訓","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754051395.A.1CE.html","13.0"
"[問卦] 長輩：目前臺灣內憂大於外患 快垮了","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754051449.A.099.html","21.0"
"[問卦] 台灣派誰才能和川普談判？認真！","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754051497.A.6F0.html","100.0"
"[問卦] 什麼人會討厭木村拓哉？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754051597.A.80C.html","12.0"
"[問卦] 為什麼牙助幾乎都是女的？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754051645.A.336.html","15.0"
"[問卦] 「黑箱」，不粗暴的說法？？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754052071.A.BC0.html","16.0"
"[問卦] MLB越來越精彩 VS NBA越來越難看","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754052088.A.CC3.html","26.0"
"[新聞] 阿北登報賣A片 警查扣170片光碟張張勘驗","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754050705.A.A92.html","62.0"
"[問卦] 現在陶板屋要吃到快800？？","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754050824.A.DB6.html","19.0"
"[問卦] 認真問  政府談完 結果預算審不過怎麼辦","8/01","https://www.ptt.cc/bbs/Gossiping/M.1754051272.A.228.html","27.0"
